Desc	Family ID	GCA_000442015.1_Rozella_k41_t100_protein.faa	GCA_001574975.1_Ganpr1_protein.faa	GCA_001875675.1_ASM187567v1_protein.faa	GCA_002794465.1_KSL3_v6_protein.faa	GCA_023515795.1_ASM2351579v1_protein.faa	GCA_027571585.1_ASM2757158v1_protein.faa	GCA_027604705.1_ASM2760470v1_protein.faa	GCF_000002865.3_V1.0_protein.faa	GCF_000002945.1_ASM294v2_protein.faa	GCF_000011425.1_ASM1142v1_protein.faa	GCF_000146045.2_R64_protein.faa	GCF_000151315.2_C_owczarzaki_V2_protein.faa	GCF_000182565.1_S_punctatus_V1_protein.faa	GCF_000388065.1_Font_alba_ATCC_38817_V2_protein.faa	GCF_000760515.2_UGP1.1_protein.faa
(null)	family1952	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0
(null)	family1953	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0
(null)	family1954	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0
(null)	family1955	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0
(null)	family1956	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0
(null)	family1957	0	1	0	0	1	0	1	0	0	1	1	1	1	1	0
(null)	family1958	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0
(null)	family1959	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0
(null)	family1960	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0
(null)	family1961	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0
(null)	family1962	0	1	0	0	1	0	0	0	1	1	1	1	0	1	1
(null)	family1963	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0
(null)	family1964	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0
(null)	family1965	1	1	0	1	1	0	1	0	0	0	0	1	1	1	0
(null)	family1966	1	1	0	0	1	0	1	0	1	0	1	1	1	0	0
(null)	family1967	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1
(null)	family1968	1	1	0	1	1	0	1	0	0	0	0	1	1	1	0
(null)	family1969	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1
(null)	family1970	1	1	0	0	1	0	1	0	0	1	1	1	1	0	0
(null)	family1971	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1
(null)	family1972	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1
(null)	family1973	0	1	0	0	1	0	1	1	0	1	0	1	1	1	0
(null)	family1974	0	1	0	0	1	0	1	0	1	1	1	0	1	1	0
(null)	family1975	0	1	0	1	1	0	1	1	0	1	0	1	1	0	0
(null)	family1976	1	0	0	0	1	0	1	0	1	1	1	0	1	1	0
(null)	family1977	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0
(null)	family1978	1	1	0	0	1	0	1	0	1	1	1	1	0	0	0
(null)	family1979	1	1	0	0	0	0	1	0	1	1	1	1	1	0	0
(null)	family1980	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0
(null)	family1981	0	1	0	0	1	0	1	1	1	1	1	0	1	0	0
(null)	family1982	1	0	0	1	1	0	1	1	1	0	0	1	1	0	0
(null)	family1983	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0
(null)	family1984	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0
(null)	family1985	1	1	0	0	1	0	0	1	1	1	0	1	1	0	0
(null)	family1986	0	1	0	0	1	0	0	1	1	1	1	1	0	1	0
(null)	family1987	0	1	0	1	1	0	1	1	0	1	0	1	1	0	0
(null)	family1988	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0
(null)	family1989	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0
(null)	family1990	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0
(null)	family1991	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0
(null)	family1992	1	0	0	0	1	0	0	1	1	1	1	1	1	0	0
(null)	family1993	0	1	0	0	1	0	1	0	1	1	1	0	1	1	0
(null)	family1994	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0
(null)	family1995	1	1	0	0	0	0	1	1	0	1	0	1	1	1	0
(null)	family1996	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1
(null)	family1997	1	0	0	1	0	0	1	0	1	1	1	1	1	0	0
(null)	family1998	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1
(null)	family1999	0	1	0	1	1	0	0	1	1	1	1	0	1	0	0
(null)	family2000	0	1	0	1	0	0	1	0	1	1	1	0	1	0	1
(null)	family2001	1	1	0	0	1	0	0	0	1	1	1	0	1	0	1
(null)	family2002	1	1	0	0	0	0	1	1	1	0	1	1	1	0	0
(null)	family2003	1	1	0	0	1	0	1	0	1	1	1	0	1	0	0
(null)	family2004	1	1	0	1	1	0	1	0	0	0	0	1	1	0	1
(null)	family2005	1	0	0	1	1	0	1	0	1	1	0	1	0	1	0
(null)	family2006	0	1	0	0	1	0	1	0	1	1	1	0	1	1	0
(null)	family2007	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0
(null)	family2008	1	1	0	1	1	0	1	0	1	0	0	1	1	0	0
(null)	family2009	0	1	0	1	1	0	1	0	1	1	1	0	1	0	0
(null)	family2010	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0
(null)	family2011	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0
(null)	family2012	0	1	0	0	1	0	1	0	1	1	1	0	1	1	0
(null)	family2013	0	1	0	0	1	0	1	0	0	1	0	1	1	1	1
(null)	family2014	1	1	0	0	0	0	1	0	1	1	0	1	1	1	0
(null)	family2015	1	1	0	1	0	0	1	0	1	1	0	1	1	0	0
(null)	family2016	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0
(null)	family2017	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0
(null)	family2018	1	1	0	1	0	0	1	0	1	1	0	1	1	0	0
(null)	family2019	0	1	0	1	0	0	1	0	1	1	1	1	1	0	0
(null)	family2020	0	1	0	0	1	0	0	0	1	1	1	1	1	1	0
(null)	family2021	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0
(null)	family2022	0	1	0	0	1	0	1	1	1	1	1	0	1	0	0
(null)	family2023	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0
(null)	family2024	0	1	0	0	1	0	1	0	1	1	1	0	1	0	1
(null)	family2025	0	1	0	0	1	0	1	1	0	1	0	1	1	1	0
(null)	family2026	0	1	0	0	0	0	1	1	1	1	1	1	0	1	0
(null)	family2027	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0
(null)	family2028	1	1	0	0	1	0	1	1	0	0	0	0	1	1	1
(null)	family2029	1	1	0	1	0	0	1	1	1	1	0	1	0	0	0
(null)	family2030	0	1	0	0	1	0	0	0	1	1	1	1	1	1	0
(null)	family2031	0	1	1	0	0	1	1	0	1	0	1	1	0	1	0
(null)	family2032	1	0	1	1	1	0	1	0	0	0	0	1	1	0	1
(null)	family2033	1	1	0	0	1	0	1	0	1	1	1	0	1	0	0
(null)	family2034	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0
(null)	family2035	0	1	0	0	1	0	0	1	1	1	1	1	1	0	0
(null)	family2036	1	0	0	0	0	0	1	0	1	1	1	1	1	1	0
(null)	family2037	1	0	0	0	1	0	1	1	1	0	1	1	0	1	0
(null)	family2038	0	1	0	1	1	0	1	0	1	1	1	0	1	0	0
(null)	family2039	1	0	0	0	1	0	1	1	1	1	0	1	0	1	0
(null)	family2040	1	1	0	0	1	0	1	0	0	1	1	1	1	0	0
(null)	family2041	1	1	0	0	0	0	1	0	1	1	1	1	1	0	0
(null)	family2042	0	1	0	0	1	0	1	0	0	1	1	1	1	1	0
(null)	family2043	1	1	0	0	1	0	1	0	1	0	0	1	1	1	0
(null)	family2044	0	1	0	0	0	0	1	1	1	0	1	1	1	1	0
(null)	family2045	1	1	0	0	0	0	1	0	1	1	1	0	1	1	0
(null)	family2046	1	0	0	1	1	0	0	1	1	1	0	1	1	0	0
(null)	family2047	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0
(null)	family2048	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0
(null)	family2049	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0
(null)	family2050	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1
(null)	family2051	1	1	0	0	0	0	1	1	1	1	0	1	1	0	0
(null)	family2052	1	0	0	1	0	0	1	1	1	1	0	0	1	0	1
(null)	family2053	1	1	0	1	1	0	1	0	1	0	0	0	1	0	1
(null)	family2054	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0
(null)	family2055	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0
(null)	family2056	0	1	0	0	1	0	0	1	1	1	1	1	1	0	0
(null)	family2057	0	1	1	0	1	0	1	0	0	1	1	1	1	0	0
(null)	family2058	0	1	1	0	1	1	0	0	1	1	1	0	0	0	1
(null)	family2059	0	1	0	1	0	0	1	1	0	1	1	1	1	0	0
(null)	family2060	0	1	0	1	1	0	1	1	0	1	0	1	1	0	0
(null)	family2061	0	1	0	0	1	0	1	1	1	1	0	0	1	1	0
(null)	family2062	0	1	0	1	1	0	1	0	1	1	0	0	1	1	0
(null)	family2063	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0
(null)	family2064	1	1	0	0	1	0	0	1	0	1	0	1	1	1	0
(null)	family2065	1	1	0	1	1	0	1	1	0	0	0	1	1	0	0
(null)	family2066	1	1	0	1	1	0	1	0	0	0	0	1	1	0	1
(null)	family2067	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0
(null)	family2068	1	1	1	0	1	0	1	1	0	0	0	1	0	1	0
(null)	family2069	1	1	0	0	0	0	1	0	1	1	0	1	1	1	0
(null)	family2070	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1
(null)	family2071	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0
(null)	family2072	0	0	0	1	1	0	1	1	1	1	0	1	1	0	0
(null)	family2073	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0
(null)	family2074	1	1	0	0	1	1	1	0	1	1	0	0	1	0	0
(null)	family2075	1	1	0	0	1	0	1	0	1	1	0	1	1	0	0
(null)	family2076	0	1	1	0	1	0	1	1	1	1	0	0	1	0	0
(null)	family2077	1	1	0	0	1	0	1	0	1	1	0	1	1	0	0
(null)	family2078	1	1	0	0	1	0	1	1	0	1	0	1	1	0	0
(null)	family2079	1	1	1	0	1	1	0	0	1	0	0	0	1	0	1
(null)	family2080	0	1	0	0	0	0	1	0	1	1	1	1	1	1	0
(null)	family2081	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0
(null)	family2082	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0
(null)	family2083	1	1	0	0	1	0	1	1	1	0	0	1	1	0	0
(null)	family2084	1	0	1	0	0	1	1	1	0	1	0	0	1	1	0
(null)	family2085	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0
(null)	family2086	1	1	0	0	1	0	1	0	1	1	1	0	1	0	0
(null)	family2087	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0
(null)	family2088	1	0	0	1	1	0	0	1	1	1	1	0	0	0	1
(null)	family2089	0	1	0	0	0	0	1	1	1	1	1	0	1	1	0
(null)	family2090	1	1	0	1	0	0	1	0	1	1	0	1	1	0	0
(null)	family2091	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0
(null)	family2092	1	1	0	1	1	0	1	1	1	0	0	0	1	0	0
(null)	family2093	1	1	0	1	1	0	1	0	1	1	0	0	1	0	0
(null)	family2094	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0
(null)	family2095	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0
(null)	family2096	0	1	1	0	1	0	1	1	1	0	0	1	1	0	0
(null)	family2097	1	0	0	0	1	0	1	0	1	0	1	1	1	0	1
(null)	family2098	0	1	0	0	1	0	1	0	1	1	1	0	1	1	0
(null)	family2099	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1
(null)	family2100	1	0	1	1	1	0	0	0	1	1	0	1	1	0	0
(null)	family2101	0	1	1	1	1	0	1	0	0	0	0	1	1	0	1
(null)	family2102	1	1	0	0	0	0	1	0	1	1	1	1	1	0	0
(null)	family2103	0	1	0	1	1	0	1	1	0	1	0	0	1	1	0
(null)	family2104	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0
(null)	family2105	0	1	0	0	1	0	1	0	1	1	1	0	1	1	0
(null)	family2106	0	1	0	0	1	0	1	1	0	1	1	1	1	0	0
(null)	family2107	0	1	0	0	1	0	0	0	1	1	1	1	1	1	0
(null)	family2108	1	0	0	1	0	0	1	0	1	1	1	0	1	0	1
(null)	family2109	1	1	0	0	0	0	1	0	1	1	1	1	1	0	0
(null)	family2110	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0
(null)	family2111	0	1	0	0	0	0	1	1	1	1	1	0	1	0	1
(null)	family2112	0	1	0	1	1	0	0	1	1	1	1	0	1	0	0
(null)	family2113	0	1	0	0	1	0	1	1	0	1	1	1	1	0	0
(null)	family2114	1	1	0	0	0	0	1	1	1	1	0	1	1	0	0
(null)	family2115	1	1	0	1	1	0	1	0	1	1	0	0	1	0	0
(null)	family2116	1	1	1	1	0	1	1	0	0	0	0	1	0	0	1
(null)	family2117	1	1	0	0	1	0	0	0	1	1	1	1	1	0	0
(null)	family2118	0	1	0	0	1	0	1	0	1	1	1	0	1	1	0
(null)	family2119	0	1	0	0	1	0	1	1	0	1	1	1	1	0	0
(null)	family2120	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1
(null)	family2121	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1
(null)	family2122	0	1	0	1	1	0	1	1	0	0	0	1	1	1	0
(null)	family2123	1	1	0	0	1	0	0	1	1	1	0	1	1	0	0
(null)	family2124	1	0	0	1	0	0	1	1	1	1	1	0	1	0	0
(null)	family2125	3	0	0	1	6	0	7	0	0	4	0	0	3	0	1
(null)	family2126	0	7	0	0	0	0	2	2	2	5	0	2	4	0	0
(null)	family2127	0	3	0	0	0	0	0	1	3	6	1	2	2	0	0
(null)	family2128	3	3	0	0	2	0	3	1	0	0	0	0	3	3	0
(null)	family2129	0	4	0	0	1	0	3	0	1	2	2	0	4	0	0
(null)	family2130	0	7	0	0	1	0	0	0	0	3	1	3	1	1	0
(null)	family2131	0	2	0	0	2	0	0	0	1	4	2	3	2	0	0
(null)	family2132	1	3	0	0	3	0	0	3	0	0	0	3	1	2	0
(null)	family2133	0	3	0	0	2	0	3	1	0	2	0	1	3	0	0
(null)	family2134	1	1	0	0	2	0	6	0	0	2	0	0	2	0	1
(null)	family2135	0	1	0	0	2	0	0	1	2	2	2	0	4	0	0
(null)	family2136	0	5	0	0	1	0	0	1	1	2	2	0	2	0	0
(null)	family2137	0	2	0	0	2	0	0	2	0	2	0	2	3	1	0
(null)	family2138	2	1	0	0	2	0	4	0	0	0	0	0	2	2	1
(null)	family2139	0	3	0	0	1	0	0	2	2	3	0	2	1	0	0
(null)	family2140	0	2	0	1	0	0	3	1	0	2	0	1	3	0	0
(null)	family2141	2	3	0	1	1	0	3	1	0	0	0	2	0	0	0
(null)	family2142	0	0	0	0	1	0	2	2	1	2	0	2	3	0	0
(null)	family2143	0	3	0	0	0	0	2	0	0	2	2	1	2	0	1
(null)	family2144	1	2	0	0	0	0	0	3	1	2	1	0	2	0	0
(null)	family2145	0	1	0	0	2	0	2	1	0	0	0	2	2	2	0
(null)	family2146	0	3	0	0	1	0	1	1	0	3	0	2	1	0	0
(null)	family2147	0	1	0	0	0	0	0	1	1	2	1	0	3	2	0
(null)	family2148	0	2	0	0	0	0	3	1	1	1	0	1	2	0	0
(null)	family2149	0	0	0	0	1	0	2	1	0	1	0	3	2	1	0
(null)	family2150	0	1	0	0	3	0	1	1	0	0	0	3	1	1	0
(null)	family2151	0	3	0	0	1	0	0	1	0	2	2	1	1	0	0
(null)	family2152	0	3	0	0	1	0	2	1	0	1	0	1	2	0	0
(null)	family2153	0	1	0	0	1	0	2	0	2	2	0	1	2	0	0
(null)	family2154	0	2	0	0	0	0	0	1	1	2	1	1	2	0	0
(null)	family2155	0	1	0	0	0	0	2	1	1	2	1	0	2	0	0
(null)	family2156	0	2	0	0	0	0	2	0	1	2	1	1	1	0	0
(null)	family2157	0	0	0	0	0	0	1	0	1	3	1	2	1	1	0
(null)	family2158	0	1	0	0	1	0	4	1	0	1	0	1	1	0	0
(null)	family2159	0	3	0	0	1	0	0	0	1	2	1	1	1	0	0
(null)	family2160	0	1	0	0	1	0	2	1	0	1	0	0	2	2	0
(null)	family2161	0	3	0	0	1	0	1	1	0	2	0	1	1	0	0
(null)	family2162	0	0	0	0	1	0	1	2	0	2	1	1	0	2	0
(null)	family2163	0	1	0	1	0	0	2	0	0	0	0	1	3	1	1
(null)	family2164	0	1	0	0	0	0	2	1	1	2	1	0	1	0	0
(null)	family2165	0	0	0	0	1	0	1	1	1	1	0	3	1	0	0
(null)	family2166	2	1	0	0	0	0	2	1	0	1	0	0	1	0	1
(null)	family2167	0	2	0	0	1	0	1	0	2	0	1	1	1	0	0
(null)	family2168	1	2	0	1	1	0	2	0	0	1	0	0	1	0	0
(null)	family2169	0	3	0	0	0	0	1	1	1	1	1	0	1	0	0
(null)	family2170	0	1	0	0	0	0	1	0	2	2	1	1	1	0	0
(null)	family2171	0	3	0	1	1	0	0	0	1	1	1	0	1	0	0
(null)	family2172	0	1	0	0	1	0	2	0	0	2	0	1	1	1	0
(null)	family2173	0	1	0	0	1	0	1	0	2	1	1	0	2	0	0
(null)	family2174	1	2	0	0	2	0	1	0	0	1	0	1	1	0	0
(null)	family2175	1	0	0	0	1	0	2	2	0	1	0	1	1	0	0
(null)	family2176	3	0	0	0	1	0	0	0	1	1	0	1	1	1	0
(null)	family2177	1	0	0	0	1	0	1	1	0	0	0	1	2	2	0
(null)	family2178	1	0	1	1	0	1	0	0	0	0	0	1	0	2	2
(null)	family2179	1	1	0	1	0	0	0	1	0	3	0	0	1	0	1
(null)	family2180	0	1	0	0	1	0	1	0	1	1	2	0	2	0	0
(null)	family2181	0	2	0	1	1	0	1	1	0	2	0	1	0	0	0
(null)	family2182	0	1	0	0	1	0	2	1	0	1	0	1	2	0	0
(null)	family2183	1	1	0	0	2	0	1	0	0	1	1	0	2	0	0
(null)	family2184	2	2	0	1	0	0	1	0	0	1	0	1	1	0	0
(null)	family2185	0	0	0	0	0	0	1	1	3	1	1	1	1	0	0
(null)	family2186	0	1	0	0	0	0	0	1	1	1	2	1	2	0	0
(null)	family2187	0	1	0	0	1	0	0	1	2	1	0	2	1	0	0
(null)	family2188	0	0	0	0	1	0	0	1	1	1	1	1	0	3	0
(null)	family2189	0	2	0	0	0	0	2	1	0	1	1	1	1	0	0
(null)	family2190	0	1	0	0	1	0	0	1	1	0	1	0	2	1	0
(null)	family2191	0	1	0	0	1	0	1	1	1	0	0	0	2	1	0
(null)	family2192	1	2	0	0	0	0	0	1	1	0	0	1	1	1	0
(null)	family2193	0	1	0	0	1	0	0	0	2	1	0	1	1	1	0
(null)	family2194	0	2	1	0	1	0	1	0	0	1	1	0	1	0	0
(null)	family2195	1	2	0	0	0	0	1	0	1	0	1	0	1	1	0
(null)	family2196	0	1	0	0	1	0	1	1	1	2	0	0	1	0	0
(null)	family2197	0	1	0	0	1	0	2	0	0	1	1	1	1	0	0
(null)	family2198	1	1	0	0	1	0	1	0	0	1	1	0	2	0	0
(null)	family2199	0	1	0	0	1	0	0	0	1	1	2	1	1	0	0
(null)	family2200	1	1	0	0	0	0	1	0	1	1	2	0	1	0	0
(null)	family2201	0	1	0	0	1	0	0	0	1	1	2	0	1	1	0
(null)	family2202	1	0	0	0	0	0	0	1	1	2	1	1	0	1	0
(null)	family2203	0	1	0	1	0	1	0	0	1	1	2	0	0	0	1
(null)	family2204	0	1	0	0	1	0	1	0	1	1	2	0	1	0	0
(null)	family2205	0	1	1	1	1	0	0	1	0	0	0	1	0	0	2
(null)	family2206	1	2	0	0	1	0	1	1	0	1	0	0	1	0	0
(null)	family2207	0	1	0	0	0	0	1	0	1	1	2	1	1	0	0
(null)	family2208	0	0	1	1	0	1	0	0	1	2	0	0	1	0	1
(null)	family2209	1	1	1	1	1	0	2	0	0	0	0	0	1	0	0
(null)	family2210	0	2	0	0	1	0	1	1	0	0	0	1	1	1	0
(null)	family2211	1	1	0	1	0	0	1	1	0	0	0	0	1	2	0
(null)	family2212	1	0	0	1	1	0	2	0	1	1	0	0	1	0	0
(null)	family2213	1	1	0	1	1	0	0	0	2	1	1	0	0	0	0
(null)	family2214	0	0	0	0	0	0	1	1	1	1	1	2	1	0	0
(null)	family2215	2	1	0	0	1	0	1	0	1	1	0	0	1	0	0
(null)	family2216	0	2	0	0	0	0	1	0	1	1	1	1	1	0	0
(null)	family2217	0	0	0	0	2	0	1	1	1	1	0	1	1	0	0
(null)	family2218	1	1	0	0	0	0	0	0	1	1	1	1	2	0	0
(null)	family2219	0	1	0	0	1	0	1	0	2	1	1	0	1	0	0
(null)	family2220	0	1	0	0	1	0	2	0	1	1	0	1	1	0	0
(null)	family2221	0	2	0	0	0	0	1	0	1	0	1	1	1	1	0
(null)	family2222	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0
(null)	family2223	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1
(null)	family2224	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0
(null)	family2225	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0
(null)	family2226	0	1	0	0	1	0	0	1	1	1	1	0	0	0	1
(null)	family2227	0	1	0	1	1	0	1	0	0	1	0	1	0	0	1
(null)	family2228	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0
(null)	family2229	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0
(null)	family2230	0	1	0	0	1	0	1	0	1	0	1	1	1	0	0
(null)	family2231	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0
(null)	family2232	0	1	0	0	1	0	0	1	0	0	0	1	1	1	1
(null)	family2233	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0
(null)	family2234	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0
(null)	family2235	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0
(null)	family2236	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0
(null)	family2237	0	1	0	1	0	0	1	0	0	1	0	1	1	1	0
(null)	family2238	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0
(null)	family2239	0	1	0	0	0	0	1	0	1	1	1	1	1	0	0
(null)	family2240	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0
(null)	family2241	1	1	0	0	1	0	1	0	0	0	0	1	1	1	0
(null)	family2242	1	1	0	0	0	0	1	0	1	1	1	0	1	0	0
(null)	family2243	1	1	0	0	1	0	1	0	0	1	1	0	1	0	0
(null)	family2244	1	1	1	0	1	0	0	1	0	0	0	0	1	1	0
(null)	family2245	1	0	0	0	1	0	1	0	0	1	1	0	0	1	1
(null)	family2246	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0
(null)	family2247	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0
(null)	family2248	1	0	0	0	0	0	1	1	0	1	0	1	1	1	0
(null)	family2249	0	0	0	0	1	0	1	1	0	1	0	1	1	1	0
(null)	family2250	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1
(null)	family2251	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1
(null)	family2252	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0
(null)	family2253	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0
(null)	family2254	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0
(null)	family2255	0	1	0	1	1	0	1	0	1	1	0	0	1	0	0
(null)	family2256	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0
(null)	family2257	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0
(null)	family2258	0	1	0	0	1	0	1	1	0	0	0	1	1	1	0
(null)	family2259	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0
(null)	family2260	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0
(null)	family2261	0	1	0	0	1	0	0	1	1	1	0	0	1	1	0
(null)	family2262	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0
(null)	family2263	0	1	0	1	1	0	0	1	1	0	1	1	0	0	0
(null)	family2264	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0
(null)	family2265	1	1	0	0	1	0	1	0	0	1	0	1	1	0	0
(null)	family2266	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0
(null)	family2267	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0
(null)	family2268	0	1	0	0	0	0	1	1	0	1	1	1	0	1	0
(null)	family2269	0	1	0	0	1	0	1	0	1	1	1	1	0	0	0
(null)	family2270	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0
(null)	family2271	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0
(null)	family2272	0	1	0	1	1	0	1	0	0	1	0	1	1	0	0
(null)	family2273	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0
(null)	family2274	0	1	0	0	1	0	1	0	1	1	1	1	0	0	0
(null)	family2275	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0
(null)	family2276	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0
(null)	family2277	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0
(null)	family2278	1	1	0	0	1	0	1	0	0	1	0	0	1	1	0
(null)	family2279	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0
(null)	family2280	0	1	0	0	1	0	0	0	1	1	1	1	1	0	0
(null)	family2281	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0
(null)	family2282	0	0	0	1	1	0	0	1	1	1	1	0	0	1	0
(null)	family2283	0	1	0	0	1	0	0	0	1	1	0	1	1	1	0
(null)	family2284	0	1	0	1	1	0	1	1	0	0	0	1	1	0	0
(null)	family2285	0	1	0	0	1	0	1	1	0	0	0	1	1	1	0
(null)	family2286	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0
(null)	family2287	1	1	0	0	0	0	1	0	1	1	1	0	1	0	0
(null)	family2288	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0
(null)	family2289	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0
(null)	family2290	0	0	0	1	0	0	1	0	1	1	1	0	1	1	0
(null)	family2291	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0
(null)	family2292	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0
(null)	family2293	0	1	0	0	1	0	1	1	1	0	0	1	1	0	0
(null)	family2294	0	1	0	0	1	0	1	0	1	1	1	1	0	0	0
(null)	family2295	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0
(null)	family2296	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0
(null)	family2297	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0
(null)	family2298	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1
(null)	family2299	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0
(null)	family2300	0	1	0	1	1	0	1	0	1	1	0	0	1	0	0
(null)	family2301	0	1	0	0	1	0	0	0	1	1	1	1	1	0	0
(null)	family2302	1	0	0	1	1	0	1	0	1	0	0	0	1	0	1
(null)	family2303	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0
(null)	family2304	1	1	0	0	1	0	1	1	0	0	1	0	1	0	0
(null)	family2305	1	0	1	1	0	1	0	1	0	0	0	1	0	0	1
(null)	family2306	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0
(null)	family2307	1	1	0	0	0	0	0	1	0	1	0	1	1	1	0
(null)	family2308	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0
(null)	family2309	0	1	0	0	1	0	1	1	0	0	0	1	1	1	0
