FamilyID	GCA_027604705.1_ASM2760470v1_protein.faa<1>	GCA_001574975.1_Ganpr1_protein.faa<2>	GCF_000182565.1_S_punctatus_V1_protein.faa<3>	GCF_000002945.1_ASM294v2_protein.faa<4>	GCF_000146045.2_R64_protein.faa<5>	GCF_000011425.1_ASM1142v1_protein.faa<6>	GCA_023515795.1_ASM2351579v1_protein.faa<7>	GCA_001875675.1_ASM187567v1_protein.faa<8>	GCA_027571585.1_ASM2757158v1_protein.faa<9>	GCA_002794465.1_KSL3_v6_protein.faa<10>	GCF_000760515.2_UGP1.1_protein.faa<11>	GCA_000442015.1_Rozella_k41_t100_protein.faa<12>	GCF_000388065.1_Font_alba_ATCC_38817_V2_protein.faa<13>	GCF_000002865.3_V1.0_protein.faa<14>	GCF_000151315.2_C_owczarzaki_V2_protein.faa<15>	<16>	<17>	<18>	<19>	<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>
family1353	1	1	2	1	1	2	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1354	0	1	1	0	0	0	1	1	0	2	1	1	1	1	2	1	1	1	1	1	1	0	0	1	1	1	1	1
family1356	1	1	1	2	2	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1358	1	1	1	1	1	2	1	0	0	0	0	0	1	2	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1360	1	2	1	2	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1364	1	2	1	1	0	1	1	0	0	1	0	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	0	1
family1365	1	1	1	1	1	1	1	0	0	0	0	0	2	2	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1367	2	0	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1
family1368	2	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1369	1	0	2	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1370	1	1	1	1	1	2	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1371	1	1	1	0	1	2	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
family1372	1	2	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1373	1	1	2	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1374	1	0	0	1	2	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1
family1375	0	2	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1376	2	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1377	1	1	1	1	2	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1380	0	1	0	1	1	1	1	1	0	1	2	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
family1381	1	1	2	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1382	1	1	1	1	1	1	1	0	0	1	0	0	2	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
family1383	1	1	1	2	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1384	0	1	0	2	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1386	1	1	1	0	0	0	1	0	1	1	0	1	2	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
family1387	0	0	2	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1389	2	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1396	1	1	1	1	2	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1397	1	0	1	1	1	2	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1398	1	2	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1400	1	1	1	1	1	1	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	1	1	0	0	0	1
family1401	2	1	1	1	1	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1402	0	1	1	1	0	1	1	0	0	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	0	1
family1404	1	1	2	1	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1405	1	1	1	0	0	0	1	0	1	0	1	1	2	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
family1408	1	1	1	1	1	1	1	0	0	0	0	0	1	2	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1409	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1410	1	1	1	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1411	0	1	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1412	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1413	1	1	1	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1414	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1415	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1416	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1417	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1420	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1421	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1422	1	1	1	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1423	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1
family1426	0	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1427	1	0	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1428	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1429	1	1	1	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1432	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1434	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
family1436	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1437	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1
family1438	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1439	1	1	1	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1440	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1441	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1444	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1446	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1447	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1448	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1449	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1450	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1451	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1453	0	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1458	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1459	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1460	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1461	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
family1462	1	1	1	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1463	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1464	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1
family1467	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1468	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1
family1470	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1471	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1473	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1484	1	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1486	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1487	1	1	1	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1490	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1
family1491	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1493	1	0	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1494	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1495	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1496	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1498	1	1	0	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1499	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1500	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1503	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1505	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1506	1	1	0	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1508	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1509	1	1	1	1	1	1	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1515	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1518	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1519	0	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
family1520	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
family1522	0	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1523	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1527	1	1	1	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1529	1	0	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1535	1	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1536	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1538	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1544	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1548	1	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1549	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1550	1	0	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1551	1	1	1	1	0	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
family1552	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1553	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1554	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1557	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1562	0	7	2	1	0	7	1	0	0	1	0	0	1	6	3	2	1	1	1	2	1	1	1	1	1	1	0	3
family1563	3	6	3	0	0	1	3	0	0	0	0	2	2	4	2	3	3	3	3	3	3	1	1	2	0	0	0	3
family1573	3	4	1	1	1	2	1	0	0	0	0	0	2	0	2	1	1	1	1	1	1	1	1	0	0	0	0	1
family1576	2	2	1	0	0	0	2	0	0	1	0	2	2	3	2	2	2	2	2	2	2	0	0	2	1	1	0	2
family1578	2	0	2	1	3	2	3	0	0	0	0	0	1	1	1	1	1	2	2	2	2	2	2	0	0	0	0	1
family1581	1	3	1	0	0	1	2	0	0	0	0	1	2	1	3	2	1	1	1	1	1	1	1	1	0	0	0	2
family1582	1	1	2	0	1	3	2	0	0	0	0	0	1	2	2	2	1	1	1	1	1	1	1	0	0	0	0	2
family1583	2	2	3	0	0	2	1	0	0	0	0	1	1	2	1	1	1	1	1	2	1	1	1	1	0	0	0	1
family1585	1	2	2	0	0	3	1	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	1	1	0	0	0	1
family1587	0	4	1	1	0	2	1	0	0	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1588	1	1	2	2	2	2	2	0	0	0	0	0	1	0	1	1	1	1	2	2	2	2	2	0	0	0	0	1
family1589	0	1	2	1	0	2	2	0	0	1	0	1	3	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1590	2	2	2	0	0	0	1	0	1	0	1	1	3	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1
family1592	2	2	1	1	1	2	1	0	0	0	0	0	1	0	2	1	1	1	1	1	1	1	1	0	0	0	0	1
family1593	1	1	2	2	2	2	0	0	0	0	1	0	1	0	1	1	1	1	1	1	1	2	2	1	1	0	0	1
family1596	0	2	1	2	1	3	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1	2	2	1	1	1	0	1
family1599	2	1	2	1	0	0	0	0	0	1	1	2	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1
family1601	1	3	1	1	0	2	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1602	2	1	1	0	1	1	1	0	0	0	0	0	1	2	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1604	1	1	2	1	1	1	0	0	0	0	0	0	1	2	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1606	2	1	1	0	0	0	0	0	0	1	1	1	1	2	1	1	1	1	1	1	0	0	0	1	1	1	0	1
family1607	1	1	0	1	2	1	1	0	0	0	0	0	1	2	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1608	2	0	1	2	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1611	1	1	0	1	1	1	1	0	0	0	0	1	3	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1
family1613	1	1	0	0	1	1	0	0	0	2	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1
family1614	1	1	2	1	2	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1615	1	1	2	1	0	0	2	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1
family1617	2	1	1	2	0	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1619	0	1	1	1	1	1	1	0	0	0	0	0	1	2	2	2	1	1	1	1	1	1	1	0	0	0	0	2
family1622	1	1	1	1	1	0	0	0	0	1	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1
family1623	1	1	1	0	0	1	1	0	0	1	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1
family1631	2	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1
family1632	2	1	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1
family1633	0	2	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1635	1	1	1	0	0	2	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1636	1	1	2	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1
family1638	1	0	1	1	1	1	1	0	0	0	0	0	1	1	2	1	1	1	1	1	1	1	1	0	0	0	0	1
family1639	1	1	1	1	0	1	0	0	0	0	0	2	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1640	2	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1646	1	1	1	0	0	1	1	0	0	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1650	0	1	1	0	0	1	1	0	0	1	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1651	1	0	1	1	1	1	1	0	0	2	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1653	1	1	1	1	1	1	1	0	0	0	0	0	2	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1
family1654	1	1	1	1	2	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1
family1655	2	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1663	1	1	1	0	0	1	1	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	1	1	0	0	0	1
family1669	2	1	1	0	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1670	0	1	1	1	2	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1674	0	1	0	1	1	1	1	0	0	1	1	0	2	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1675	0	0	1	1	1	1	0	1	1	0	0	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
family1678	2	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1679	1	0	1	1	1	1	0	0	0	1	0	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1688	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1691	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1697	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1699	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1700	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1702	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1707	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1710	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1713	0	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1715	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1718	0	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1720	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1721	0	1	1	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1723	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1726	1	1	1	0	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1727	1	1	0	1	1	1	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1731	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1733	1	1	1	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1742	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1743	0	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1745	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1747	1	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1748	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1753	1	1	0	1	1	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
family1754	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1755	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
family1756	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1757	1	0	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
family1760	0	1	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1761	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1762	1	1	1	1	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1763	1	0	1	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1764	1	0	1	1	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1768	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1
family1769	1	1	1	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1771	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1774	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1776	1	1	1	1	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1778	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1781	1	0	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1784	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1785	1	0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1
family1788	1	1	1	0	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1797	1	1	1	0	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1800	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1803	0	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1805	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1
family1806	1	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1808	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1
family1809	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1812	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1814	1	1	0	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1821	0	1	1	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1822	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1
family1823	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1824	1	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
